postcode,locality,state,latitude,longitude,lgaregion,lgacode
4385,SILVER SPUR,QLD,-28.8360333,151.2623434,Inverell,14220
4385,SMITHLEA,QLD,-28.8427232,151.0707902,Inverell,14220
4385,TEXAS,QLD,-28.7192981,150.9667363,Inverell,14220
4385,TEXAS,NSW,-28.8427,151.071,Inverell,14220
4385,WATSONS CROSSING,QLD,-29.0827825,151.2907545,Inverell,14220
4387,BRUSH CREEK,QLD,-28.6267375,151.1378688,Goondiwindi,33610
4387,BYBERA,QLD,-28.273612,150.9338697,Goondiwindi,33610
4387,COOLMUNDA,QLD,-28.47548,151.2131906,Goondiwindi,33610
4387,GREENUP,QLD,-28.6184145,151.2983593,Goondiwindi,33610
4387,INGLEWOOD,QLD,-28.4152771,151.0667869,Goondiwindi,33610
4387,MOSQUITO CREEK,QLD,-28.2561263,151.3023994,Goondiwindi,33610
4387,TERRICA,QLD,-28.5025559,151.487763,Goondiwindi,33610
4387,WARROO,QLD,-28.6327883,151.4158603,Goondiwindi,33610
4387,WHETSTONE,QLD,-28.57314,150.8453083,Goondiwindi,33610
4388,KURUMBUL,QLD,-28.5531459,150.4590999,Goondiwindi,33610
4388,YELARBON,QLD,-28.5823659,150.748672,Goondiwindi,33610
4390,BILLA BILLA,QLD,-28.1460065,150.3020125,Goondiwindi,33610
4390,CALINGUNEE,QLD,-28.0532866,150.1485284,Goondiwindi,33610
4390,CALLANDOON,QLD,-28.5022004,150.116342,Goondiwindi,33610
4390,GOODAR,QLD,-28.4774847,150.2454525,Goondiwindi,33610
4390,GOONDIWINDI,QLD,-28.5387064,150.2982881,Goondiwindi,33610
4390,KINDON,QLD,-28.0793547,150.7396449,Goondiwindi,33610
4390,LUNDAVRA,QLD,-28.0667369,150.0192273,Goondiwindi,33610
4390,WONDALLI,QLD,-28.3751007,150.5923132,Goondiwindi,33610
4390,WYAGA,QLD,-28.1927519,150.632919,Goondiwindi,33610
4390,YAGABURNE,QLD,-28.0811781,150.5157785,Goondiwindi,33610
4400,KINGSTHORPE,QLD,-27.4750785,151.8213116,Toowoomba,36910
4401,ACLAND,QLD,-27.3121579,151.6592842,Toowoomba,36910
4401,AUBIGNY,QLD,-27.523056,151.646111,Toowoomba,36910
4401,BALGOWAN,QLD,-27.2470458,151.6830286,Toowoomba,36910
4401,BIDDESTON,QLD,-27.570556,151.751389,Toowoomba,36910
4401,BOODUA,QLD,-27.3961181,151.8326239,Toowoomba,36910
4401,DEVON PARK,QLD,-27.3539224,151.6870472,Toowoomba,36910
4401,GREENWOOD,QLD,-27.3309283,151.729431,Toowoomba,36910
4401,HIGHLAND PLAINS,QLD,-27.2807157,151.7645153,Toowoomba,36910
4401,KELVINHAUGH,QLD,-27.3985505,151.7718503,Toowoomba,36910
4401,KINGS SIDING,QLD,-27.3121579,151.6592842,Toowoomba,36910
4401,MOUNT IRVING,QLD,-27.5088306,151.587706,Toowoomba,36910
4401,MULDU,QLD,-27.2826954,151.6913161,Toowoomba,36910
4401,OAKEY,QLD,-27.4441771,151.722869,Toowoomba,36910
4401,ROSALIE PLAINS,QLD,-27.1979658,151.6848552,Toowoomba,36910
4401,SABINE,QLD,-27.3516617,151.7181033,Toowoomba,36910
4401,SILVERLEIGH,QLD,-27.3104069,151.7453173,Toowoomba,36910
4401,YARGULLEN,QLD,-27.4960238,151.6118054,Toowoomba,36910
4402,COOYAR,QLD,-26.9935232,151.7886398,Toowoomba,36910
4402,KOORALGIN,QLD,-26.9264493,151.9246776,Toowoomba,36910
4402,UPPER COOYAR CREEK,QLD,-26.9787766,151.761739,Toowoomba,36910
4403,BRYMAROO,QLD,-27.2226793,151.6256824,Toowoomba,36910
4403,JONDARYAN,QLD,-27.371,151.592,Toowoomba,36910
4403,MALU,QLD,-27.2941619,151.5928177,Toowoomba,36910
4403,MOUNT MORIAH,QLD,-27.4756584,151.4858019,Toowoomba,36910
4403,QUINALOW,QLD,-27.1589929,151.6483264,Toowoomba,36910
4403,WEST PRAIRIE,QLD,-27.4725453,151.3673222,Toowoomba,36910
4404,BOWENVILLE,QLD,-27.2573694,151.5022905,Western Downs,37310
4404,FORMARTIN,QLD,-27.3991267,151.5240052,Western Downs,37310
4404,IRVINGDALE,QLD,-27.3446354,151.4668962,Western Downs,37310
4404,WAINUI,QLD,-27.3272145,151.4610586,Western Downs,37310
4405,BEELBEE,QLD,-27.1711282,151.4315094,South Burnett,36630
4405,BLAXLAND,QLD,-27.1711282,151.4315094,South Burnett,36630
4405,BRAEMAR FOREST,QLD,-27.2137,150.796,South Burnett,36630
4405,BROADWATER,QLD,-27.3504,151.097,South Burnett,36630
4405,BUNYA MOUNTAINS,QLD,-26.8844751,151.5971993,South Burnett,36630
4405,DAANDINE,QLD,-27.0645,151,South Burnett,36630
4405,DALBY,QLD,-27.1944226,151.2659802,South Burnett,36630
4405,DUCKLO,QLD,-27.2935298,150.98265,South Burnett,36630
4405,GRASSDALE,QLD,-27.4131282,151.1392401,South Burnett,36630
4405,KUMBARILLA,QLD,-27.2935,150.947,South Burnett,36630
4405,KUPUNN,QLD,-27.2294,151.101,South Burnett,36630
4405,MALAKOFF,QLD,-27.0391,151.377,South Burnett,36630
4405,MARMADUA,QLD,-27.4622429,150.7147713,South Burnett,36630
4405,MOWBULLAN,QLD,-26.8997,151.61,South Burnett,36630
4405,NANDI,QLD,-27.1711282,151.4315094,South Burnett,36630
4405,PIRRINUAN,QLD,-27.0657256,151.2652586,South Burnett,36630
4405,RANGES BRIDGE,QLD,-27.1299945,151.1115836,South Burnett,36630
4405,SPRINGVALE,QLD,-27.1711282,151.4315094,South Burnett,36630
4405,ST RUTH,QLD,-27.313024,151.2736399,South Burnett,36630
4405,TIPTON,QLD,-27.4913934,151.2396281,South Burnett,36630
4405,WERANGA,QLD,-27.2672049,150.7090909,South Burnett,36630
4405,YAMSION,QLD,-26.982,151.582,South Burnett,36630
4406,BOONDANDILLA,QLD,-27.9220272,150.6047121,Goondiwindi,33610
4406,HALLIFORD,QLD,-27.9220272,150.6047121,Goondiwindi,33610
4406,HANNAFORD,QLD,-27.341889,150.0623652,Goondiwindi,33610
4406,JIMBOUR,QLD,-26.962681,151.217407,Goondiwindi,33610
4406,JIMBOUR EAST,QLD,-27.9220272,150.6047121,Goondiwindi,33610
4406,JIMBOUR WEST,QLD,-27.9220272,150.6047121,Goondiwindi,33610
4406,KAIMKILLENBUN,QLD,-27.0553773,151.4326038,Goondiwindi,33610
4406,KOGAN,QLD,-27.1136543,150.8936497,Goondiwindi,33610
4406,MACALISTER,QLD,-26.9881689,151.158162,Goondiwindi,33610
4406,MOOLA,QLD,-27.043,151.485,Goondiwindi,33610
4406,MOONIE,QLD,-27.7169588,150.3700296,Goondiwindi,33610
4406,SOUTHWOOD,QLD,-27.8436446,150.0031434,Goondiwindi,33610
4406,THE GUMS,QLD,-27.3361197,150.1940706,Goondiwindi,33610
4406,WEIR RIVER,QLD,-27.7125848,150.6481723,Goondiwindi,33610
4407,CATTLE CREEK,QLD,-27.6762483,150.7990338,Toowoomba,36910
4407,CECIL PLAINS,QLD,-27.533333,151.2,Toowoomba,36910
4407,DUNMORE,QLD,-27.6618164,150.9554504,Toowoomba,36910
4407,NANGWEE,QLD,-27.5700485,151.278737,Toowoomba,36910
4408,BELL,QLD,-26.9304715,151.4504787,Western Downs,37310
4408,COORANGA,QLD,-26.9304715,151.4504787,Western Downs,37310
4408,COORANGA NORTH,QLD,-26.7705,151.409,Western Downs,37310
4410,BURRA BURRI,QLD,-26.783333,151.1,Western Downs,37310
4410,DARR CREEK,QLD,-26.783333,151.1,Western Downs,37310
4410,DIAMONDY,QLD,-26.783333,151.1,Western Downs,37310
4410,JANDOWAE,QLD,-26.783333,151.1,Western Downs,37310
4410,JINGHI,QLD,-26.783333,151.1,Western Downs,37310
4410,LANGLANDS,QLD,-26.783333,151.1,Western Downs,37310
4411,TUCKERANG,QLD,-26.9234031,150.9434612,Western Downs,37310
4411,WARRA,QLD,-26.9234031,150.9434612,Western Downs,37310
4412,BRIGALOW,QLD,-26.9142824,150.7911697,Western Downs,37310
4412,WYCHIE,QLD,-26.9142824,150.7911697,Western Downs,37310
4413,AUBURN,QLD,-26.7019937,150.6121804,Western Downs,37310
4413,BAKING BOARD,QLD,-26.7019937,150.6121804,Western Downs,37310
4413,BARAKULA,QLD,-26.7019937,150.6121804,Western Downs,37310
4413,BLACKSWAMP,QLD,-26.7019937,150.6121804,Western Downs,37310
4413,BOONARGA,QLD,-26.8342005,150.7406823,Western Downs,37310
4413,BURNCLUITH,QLD,-26.6185695,150.7129512,Western Downs,37310
4413,CADARGA,QLD,-26.7019937,150.6121804,Western Downs,37310
4413,CAMEBY,QLD,-26.6791,150.453,Western Downs,37310
4413,CANAGA,QLD,-26.6763408,150.9181315,Western Downs,37310
4413,CHANCES PLAIN,QLD,-26.7183242,150.6800474,Western Downs,37310
4413,CHANCES PLAINS,QLD,-26.7183,150.68,Western Downs,37310
4413,CHINCHILLA,QLD,-26.7553996,150.6284922,Western Downs,37310
4413,CROSSROADS,QLD,-26.9009,150.498,Western Downs,37310
4413,DURAH,QLD,-26.3094502,150.9392457,Western Downs,37310
4413,FAIRYLAND,QLD,-26.7019937,150.6121804,Western Downs,37310
4413,GOOMBI,QLD,-26.7019937,150.6121804,Western Downs,37310
4413,GREENSWAMP,QLD,-26.7019937,150.6121804,Western Downs,37310
4413,HOPELAND,QLD,-26.8475882,150.7496024,Western Downs,37310
4413,KRAGRA,QLD,-26.7019937,150.6121804,Western Downs,37310
4413,MONTROSE,QLD,-27.0023355,150.6530235,Western Downs,37310
4413,PELICAN,QLD,-26.7019937,150.6121804,Western Downs,37310
4413,RED HILL,QLD,-26.7019937,150.6121804,Western Downs,37310
4413,RYWUNG,QLD,-26.7019937,150.6121804,Western Downs,37310
4413,SUJEEWONG,QLD,-26.7019937,150.6121804,Western Downs,37310
4413,WIEAMBILLA,QLD,-27.0365413,150.4841538,Western Downs,37310
4415,BOORTKOI,QLD,-26.5325,150.383,Western Downs,37310
4415,COLUMBOOLA,QLD,-26.5918074,150.346462,Western Downs,37310
4415,DALWOGAN,QLD,-26.571329,150.150533,Western Downs,37310
4415,DALWOGON,QLD,-26.6195,150.174,Western Downs,37310
4415,GURULMUNDI,QLD,-26.4063366,150.1315065,Western Downs,37310
4415,HOOKSWOOD,QLD,-26.5586431,150.2442592,Western Downs,37310
4415,KOWGURAN,QLD,-26.479319,150.1774298,Western Downs,37310
4415,MILES,QLD,-26.658333,150.187222,Western Downs,37310
4415,MYALL PARK,QLD,-26.5808153,150.1811058,Western Downs,37310
4415,PELHAM,QLD,-26.2918473,150.2878451,Western Downs,37310
4416,BARRAMORNIE,QLD,-27.0696947,150.0948046,Western Downs,37310
4416,CONDAMINE,QLD,-26.9282743,150.1318588,Western Downs,37310
4416,MORABY,QLD,-26.8877513,149.7386474,Western Downs,37310
4416,NANGRAM,QLD,-26.8376429,150.3051276,Western Downs,37310
4416,PINE HILLS,QLD,-26.8961646,149.9392671,Western Downs,37310
4416,SUNNYSIDE,QLD,-27.0622134,149.933335,Western Downs,37310
4416,YULABILLA,QLD,-27.0271282,149.7992081,Western Downs,37310
4417,NOORINDOO,QLD,-27.0756515,149.0791268,Maranoa,34860
4417,OBERINA,QLD,-27.0170899,148.8875543,Maranoa,34860
4417,PARKNOOK,QLD,-27.3946593,149.1704371,Maranoa,34860
4417,SURAT,QLD,-27.1558287,149.0611322,Maranoa,34860
4417,WARKON,QLD,-26.9278997,149.4219283,Maranoa,34860
4417,WELLESLEY,QLD,-27.1905968,149.0541027,Maranoa,34860
4417,WERIBONE,QLD,-27.2032643,148.8697044,Maranoa,34860
4418,GULUGUBA,QLD,-26.2422842,150.0953406,Western Downs,37310
4419,BUNDI,QLD,-25.6847416,150.2808291,Banana,30370
4419,BUNGABAN,QLD,-25.6847416,150.2808291,Banana,30370
4419,COCKATOO,QLD,-25.6847416,150.2808291,Banana,30370
4419,GROSMONT,QLD,-25.9449775,149.8947169,Banana,30370
4419,ROCHE CREEK,QLD,-25.6847416,150.2808291,Banana,30370
4419,WANDOAN,QLD,-26.1237625,149.9641724,Banana,30370
4419,WOLEEBEE,QLD,-25.6847416,150.2808291,Banana,30370
4420,BAROONDAH,QLD,-25.5026235,149.5374693,Western Downs,37310
4420,BROADMERE,QLD,-25.5026235,149.5374693,Western Downs,37310
4420,COORADA,QLD,-24.9809491,149.5249795,Western Downs,37310
4420,EUROMBAH,QLD,-25.5026235,149.5374693,Western Downs,37310
4420,GHINGHINDA,QLD,-25.2513747,149.7906539,Western Downs,37310
4420,GLEBE,QLD,-25.5026235,149.5374693,Western Downs,37310
4420,GLENHAUGHTON,QLD,-25.2867383,149.2833462,Western Downs,37310
4420,GWAMBEGWINE,QLD,-25.3094417,149.6543916,Western Downs,37310
4420,HORNET BANK,QLD,-25.7826605,149.4778095,Western Downs,37310
4420,KINNOUL,QLD,-25.5026235,149.5374693,Western Downs,37310
4420,PEEK-A-DOO,QLD,-25.7369397,149.7538442,Western Downs,37310
4420,SPRING CREEK,QLD,-25.4635809,150.0337893,Western Downs,37310
4420,TAROOM,QLD,-25.640556,149.798333,Western Downs,37310
4420,WAIKOLA,QLD,-25.5026235,149.5374693,Western Downs,37310
4421,GORANBA,QLD,-27.2328996,150.6234289,Western Downs,37310
4421,TARA,QLD,-27.2768311,150.4574273,Western Downs,37310
4422,COOMRITH,QLD,-27.4918663,149.6423869,Western Downs,37310
4422,FLINTON,QLD,-27.8640304,149.5684842,Western Downs,37310
4422,INGLESTONE,QLD,-27.578048,149.7576598,Western Downs,37310
4422,MEANDARRA,QLD,-27.3045262,149.8869041,Western Downs,37310
4422,WESTMAR,QLD,-27.9179247,149.7160981,Western Downs,37310
4423,COOMRITH,QLD,-27.4919,149.642,Western Downs,37310
4423,GLENMORGAN,QLD,-27.2481459,149.6765989,Western Downs,37310
4423,TEELBA,QLD,-27.5254069,149.3682856,Western Downs,37310
4424,DRILLHAM,QLD,-26.6404156,149.983677,Western Downs,37310
4424,DRILLHAM SOUTH,QLD,-26.7349432,149.9627277,Western Downs,37310
4424,GLENAUBYN,QLD,-26.4512439,149.8788441,Western Downs,37310
4425,BOGANDILLA,QLD,-26.4844107,149.7748167,Western Downs,37310
4425,DULACCA,QLD,-26.6473792,149.7702692,Western Downs,37310
4426,JACKSON,QLD,-26.6440948,149.6248521,Maranoa,34860
4426,JACKSON NORTH,QLD,-26.4435818,149.6553639,Maranoa,34860
4426,JACKSON SOUTH,QLD,-26.7277967,149.5633131,Maranoa,34860
4427,CLIFFORD,QLD,-26.1538671,149.3936683,Western Downs,37310
4427,YULEBA,QLD,-26.6167554,149.3841005,Western Downs,37310
4427,YULEBA NORTH,QLD,-26.4599493,149.4632907,Western Downs,37310
4427,YULEBA SOUTH,QLD,-26.7333747,149.3968075,Western Downs,37310
4428,PICKANJINNIE,QLD,-26.4621844,149.0961138,Western Downs,37310
4428,WALLUMBILLA,QLD,-26.5801535,149.1881542,Western Downs,37310
4428,WALLUMBILLA NORTH,QLD,-26.4720438,149.1758241,Western Downs,37310
4428,WALLUMBILLA SOUTH,QLD,-26.5967201,149.1107664,Western Downs,37310
4454,ARCADIA VALLEY,QLD,-25.5822287,148.6984192,Banana,30370
4454,BAFFLE WEST,QLD,-25.5822287,148.6984192,Banana,30370
4454,BEILBA,QLD,-25.6404499,148.8541568,Banana,30370
4454,DURHAM DOWNS,QLD,-26.114282,149.0612693,Banana,30370
4454,HIGHLAND PLAINS,QLD,-25.8691087,148.7531909,Banana,30370
4454,HUTTON CREEK,QLD,-25.6868466,148.4095162,Banana,30370
4454,INJUNE,QLD,-25.8457513,148.5640243,Banana,30370
4454,MOUNT HOWE,QLD,-25.5822287,148.6984192,Banana,30370
4454,MOUNT HUTTON,QLD,-25.9101731,148.3423178,Banana,30370
4454,PONY HILLS,QLD,-25.9113416,149.0293216,Banana,30370
4454,SIMMIE,QLD,-25.734613,148.6116516,Banana,30370
4454,UPPER DAWSON,QLD,-25.389559,148.6133984,Banana,30370
4454,WESTGROVE,QLD,-25.4403107,148.4404737,Banana,30370
4455,ANGELLALA,QLD,-26.409,146.891,Maranoa,34860
4455,BALLAROO,QLD,-27.1543367,148.5593586,Maranoa,34860
4455,BLYTHDALE,QLD,-26.5778524,148.9556736,Maranoa,34860
4455,BUNGEWORGORAI,QLD,-26.4489726,148.6176068,Maranoa,34860
4455,BUNGIL,QLD,-26.6232311,148.8053393,Maranoa,34860
4455,BYMOUNT,QLD,-26.0942782,148.6231781,Maranoa,34860
4455,CORNWALL,QLD,-26.0816891,148.4418038,Maranoa,34860
4455,DARGAL ROAD,QLD,-26.55162,148.7201967,Maranoa,34860
4455,EUMAMURRIN,QLD,-26.1676821,148.8109217,Maranoa,34860
4455,EUTHULLA,QLD,-26.5270268,148.7524176,Maranoa,34860
4455,GUNNEWIN,QLD,-25.9872016,148.5543598,Maranoa,34860
4455,HODGSON,QLD,-26.5639797,148.6431784,Maranoa,34860
4455,MOOGA,QLD,-26.3425738,149.0195047,Maranoa,34860
4455,MOUNT ABUNDANCE,QLD,-26.5861654,148.5244634,Maranoa,34860
4455,MOUNT BINDANGO,QLD,-26.5793334,148.5679147,Maranoa,34860
4455,ORALLO,QLD,-26.3050988,148.5434511,Maranoa,34860
4455,ORANGE HILL,QLD,-26.511245,148.7953167,Maranoa,34860
4455,ROMA,QLD,-26.5694477,148.7837619,Maranoa,34860
4455,TINGUN,QLD,-26.7482832,148.9145193,Maranoa,34860
4455,WYCOMBE,QLD,-27.5032276,148.6026428,Maranoa,34860
4461,MUCKADILLA,QLD,-26.6483957,148.3602816,Maranoa,34860
4462,AMBY,QLD,-26.5487224,148.1880262,Maranoa,34860
4462,EURELLA,QLD,-26.5487224,148.1880262,Maranoa,34860
4462,WALHALLOW,QLD,-26.5487224,148.1880262,Maranoa,34860
4465,BARGUNYAH,QLD,-27.142422,148.0382688,Maranoa,34860
4465,DUNKELD,QLD,-27.142422,148.0382688,Maranoa,34860
4465,FORESTVALE,QLD,-25.9973584,147.88691,Maranoa,34860
4465,KILMOREY FALLS,QLD,-27.142422,148.0382688,Maranoa,34860
4465,MITCHELL,QLD,-26.483056,147.966111,Maranoa,34860
4465,MOUNT MOFFATT,QLD,-27.142422,148.0382688,Maranoa,34860
4465,V GATE,QLD,-26.884716,147.7999554,Maranoa,34860
4465,WOMALILLA,QLD,-26.4832798,147.7673202,Maranoa,34860
4465,WOMBLEBANK,QLD,-27.142422,148.0382688,Maranoa,34860
4467,MUNGALLALA,QLD,-26.4436309,147.548676,Murweh,35600
4467,MUNGALLALA SOUTH,QLD,-26.4436309,147.548676,Murweh,35600
4467,REDFORD,QLD,-25.9399005,147.4099991,Murweh,35600
4467,TYRCONNEL,QLD,-26.2632925,147.5375071,Murweh,35600
4468,BOATMAN,QLD,-26.0901905,146.922732,Murweh,35600
4468,CLARA CREEK,QLD,-26.0901905,146.922732,Murweh,35600
4468,MORVEN,QLD,-26.4148464,147.114888,Murweh,35600
4470,BAKERS BEND,QLD,-26.7305846,146.0985817,Murweh,35600
4470,CHARLEVILLE,QLD,-26.4020616,146.2453597,Murweh,35600
4470,GOWRIE STATION,QLD,-26.1550655,146.4316977,Murweh,35600
4470,LANGLO,QLD,-26.0349712,145.7196401,Murweh,35600
4470,MURWEH,QLD,-26.2260696,146.0249982,Murweh,35600
4470,RIVERSLEIGH,QLD,-26.8506908,146.4922971,Murweh,35600
4470,SOMMARIVA,QLD,-26.7305846,146.0985817,Murweh,35600
4470,WARD,QLD,-25.9252,146.147,Murweh,35600
4471,CLAVERTON,QLD,-27.366937,145.964012,Paroo,35800
4471,NARDOO SIDING,QLD,-27.7477666,145.9135867,Paroo,35800
4472,BLACKALL,QLD,-24.4206347,145.4672657,Blackall Tambo,30760
4472,MOUNT ENNISKILLEN,QLD,-24.6714563,146.0559815,Blackall Tambo,30760
4474,ADAVALE,QLD,-26.5888103,145.0175722,Quilpie,36150
4475,CHEEPIE,QLD,-26.6292813,145.0142027,Quilpie,36150
4477,AUGATHELLA,QLD,-25.7976631,146.5854824,Central Highlands (Qld),32270
4477,CAROLINE CROSSING,QLD,-25.7976631,146.5854824,Central Highlands (Qld),32270
4477,NIVE,QLD,-25.7976631,146.5854824,Central Highlands (Qld),32270
4477,UPPER WARREGO,QLD,-25.1541911,147.3196686,Central Highlands (Qld),32270
4478,BAYRICK,QLD,-25.4035325,146.0736322,Blackall Tambo,30760
4478,CALDERVALE,QLD,-24.9227102,146.8240188,Blackall Tambo,30760
4478,LANSDOWNE,QLD,-25.1305968,146.1650502,Blackall Tambo,30760
4478,LUMEAH,QLD,-25.2868141,145.6721212,Blackall Tambo,30760
4478,MACFARLANE,QLD,-24.8886933,146.008669,Blackall Tambo,30760
4478,MINNIE DOWNS,QLD,-25.0859225,145.8521471,Blackall Tambo,30760
4478,SCRUBBY CREEK,QLD,-25.5012798,145.610862,Blackall Tambo,30760
4478,TAMBO,QLD,-24.883333,146.25,Blackall Tambo,30760
4478,WINDEYER,QLD,-24.5671157,146.4031394,Blackall Tambo,30760
4478,YANDARLO,QLD,-25.1252695,146.4940385,Blackall Tambo,30760
4479,COOLADDI,QLD,-26.6853236,145.5801757,Murweh,35600
4480,EROMANGA,QLD,-26.6687818,143.26759,Bulloo,31750
4480,QUILPIE,QLD,-26.616667,144.266667,Bulloo,31750
4481,FARRARS CREEK,QLD,-25.1371873,141.4275408,Barcoo,30450
4481,TANBAR,QLD,-25.8435025,141.922673,Barcoo,30450
4481,WINDORAH,QLD,-25.420556,142.654722,Barcoo,30450
4482,BIRDSVILLE,QLD,-25.4665415,139.2030851,Diamantina,32750
4486,DIRRANBANDI,QLD,-28.5821814,148.2284415,Balonne,30300
4486,HEBEL,QLD,-28.9726261,147.7948372,Balonne,30300
4487,BEGONIA,QLD,-27.4621982,148.2683052,Maranoa,34860
4487,ST GEORGE,QLD,-28.0384663,148.5816442,Maranoa,34860
4488,BARGUNYAH,QLD,-28.0342054,147.4772228,Maranoa,34860
4488,BINDEBANGO,QLD,-28.0342054,147.4772228,Maranoa,34860
4488,BOLLON,QLD,-28.0342054,147.4772228,Maranoa,34860
4488,NEBINE,QLD,-27.9955348,146.841539,Maranoa,34860
4489,WYANDRA,QLD,-27.3280856,146.1142253,Paroo,35800
4490,BARRINGUN,QLD,-28.8628378,145.7913498,Paroo,35800
4490,COONGOOLA,QLD,-27.5307311,145.6668993,Paroo,35800
4490,CUNNAMULLA,QLD,-28.0760962,145.6877037,Paroo,35800
4490,CUTTABURRA,QLD,-28.7046779,145.3928907,Paroo,35800
4490,HUMEBURN,QLD,-27.4310783,145.2828541,Paroo,35800
4490,JOBS GATE,QLD,-28.8055348,146.7204693,Paroo,35800
4490,LINDEN,QLD,-27.9975812,146.5620615,Paroo,35800
4490,NOORAMA,QLD,-28.7303741,146.2174851,Paroo,35800
4490,TUEN,QLD,-28.5290555,145.7309511,Paroo,35800
4490,WIDGEEGOARA,QLD,-28.3585568,146.3143924,Paroo,35800
4490,YOWAH,QLD,-27.968438,144.6346855,Paroo,35800
4491,EULO,QLD,-28.1790962,145.0493375,Paroo,35800
4492,BULLAWARRA,QLD,-28.0558075,143.5061034,Bulloo,31750
4492,BULLOO DOWNS,QLD,-28.5930539,142.9292822,Bulloo,31750
4492,CAMERON CORNER,QLD,-28.0558075,143.5061034,Bulloo,31750
4492,DURHAM,QLD,-28.0558075,143.5061034,Bulloo,31750
4492,DYNEVOR,QLD,-28.3014517,144.1644629,Bulloo,31750
4492,NOCCUNDRA,QLD,-28.0558075,143.5061034,Bulloo,31750
4492,NOCKATUNGA,QLD,-27.7849442,142.6114085,Bulloo,31750
4492,NORLEY,QLD,-27.6846487,143.7764535,Bulloo,31750
4492,THARGOMINDAH,QLD,-27.994444,143.8229332,Bulloo,31750
4493,HUNGERFORD,QLD,-28.9972216,144.409873,Paroo,35800
4494,BUNGUNYA,QLD,-28.428946,149.6523957,Goondiwindi,33610
4494,NORTH BUNGUNYA,QLD,-28.1782917,149.5279372,Goondiwindi,33610
4494,TARAWERA,QLD,-28.0970954,149.7205466,Goondiwindi,33610
4496,NORTH TALWOOD,QLD,-28.4866454,149.4700493,Goondiwindi,33610
4496,SOUTH TALWOOD,QLD,-28.6078302,149.3292129,Goondiwindi,33610
4496,TALWOOD,QLD,-28.48704,149.468568,Goondiwindi,33610
4497,DAYMAR,QLD,-28.6049318,149.0286159,Goondiwindi,33610
4497,THALLON,QLD,-28.6390951,148.8644026,Goondiwindi,33610
4497,WEENGALLON,QLD,-28.3568657,149.0545648,Goondiwindi,33610
4498,KIOMA,QLD,-28.2193219,149.7805312,Goondiwindi,33610
4498,TOOBEAH,QLD,-28.4175022,149.8710001,Goondiwindi,33610
4500,BRAY PARK,QLD,-27.292778,152.962222,Moreton Bay,35010
4500,BRENDALE,QLD,-27.3281779,152.973555,Moreton Bay,35010
4500,BRENDALE BC,QLD,-27.3282,152.974,Moreton Bay,35010
4500,BRENDALE DC,QLD,-27.3177,152.987,Moreton Bay,35010
4500,CASHMERE,QLD,-27.283333,152.916667,Moreton Bay,35010
4500,CLEAR MOUNTAIN,QLD,-27.31,152.88,Moreton Bay,35010
4500,JOYNER,QLD,-27.2774174,152.9382447,Moreton Bay,35010
4500,STRATHPINE,QLD,-27.3013875,152.9882693,Moreton Bay,35010
4500,STRATHPINE CENTRE,QLD,-27.3071578,152.9911067,Moreton Bay,35010
4500,STRATHPINE CITY,QLD,-27.3014,152.988,Moreton Bay,35010
4500,WARNER,QLD,-27.3124259,152.9500141,Moreton Bay,35010
4501,LAWNTON,QLD,-27.2838811,152.9823835,Moreton Bay,35010
4502,FRENCHS FOREST,QLD,-27.2583,152.964,Moreton Bay,35010
4502,PETRIE,QLD,-27.2651516,152.9706122,Moreton Bay,35010
4503,DAKABIN,QLD,-27.222061,152.9853264,Moreton Bay,35010
4503,DOHLES ROCKS,QLD,-27.2684,153.011,Moreton Bay,35010
4503,GRIFFIN,QLD,-27.2648676,153.0345438,Moreton Bay,35010
4503,KALLANGUR,QLD,-27.2507456,152.9926509,Moreton Bay,35010
4503,KURWONGBAH,QLD,-27.2308,152.969,Moreton Bay,35010
4503,MURRUMBA DOWNS,QLD,-27.2670888,153.0091078,Moreton Bay,35010
4503,WHITESIDE,QLD,-27.255,152.932,Moreton Bay,35010
4504,NARANGBA,QLD,-27.2015813,152.9655318,Moreton Bay,35010
4505,BURPENGARY,QLD,-27.1615373,152.958072,Moreton Bay,35010
4505,BURPENGARY DC,QLD,-27.1562,152.973,Moreton Bay,35010
4505,BURPENGARY EAST,QLD,-27.1416,153,Moreton Bay,35010
4506,MOORINA,QLD,-27.147222,152.873333,Moreton Bay,35010
4506,MORAYFIELD,QLD,-27.1053809,152.9476706,Moreton Bay,35010
4507,BANKSIA BEACH,QLD,-27.0471396,153.1384143,Sunshine Coast,36720
4507,BELLARA,QLD,-27.0628,153.1534,Sunshine Coast,36720
4507,BONGAREE,QLD,-27.0814,153.1569,Sunshine Coast,36720
4507,BRIBIE ISLAND,QLD,-26.9861003,153.1325243,Sunshine Coast,36720
4507,BRIBIE ISLAND DC,QLD,-26.9861,153.133,Sunshine Coast,36720
4507,BRIBIE ISLAND NORTH,QLD,-26.9055358,153.1129233,Sunshine Coast,36720
4507,WELSBY,QLD,-26.9862294,153.1240622,Sunshine Coast,36720
4507,WHITE PATCH,QLD,-27.030833,153.125556,Sunshine Coast,36720
4507,WOORIM,QLD,-27.0677,153.2033,Sunshine Coast,36720
4508,DECEPTION BAY,QLD,-27.1859323,153.0206446,Moreton Bay,35010
4509,MANGO HILL,QLD,-27.238333,153.028056,Moreton Bay,35010
4509,NORTH LAKES,QLD,-27.2276597,153.0065396,Moreton Bay,35010
